agency_code,loan_type,property_type,loan_purpose,owner_occupancy,loan_amount_000s,action_taken,msamd,applicant_ethnicity,applicant_race,applicant_sex,applicant_income_000s,hoepa_status,lien_status,population,minority_population,hud_median_family_income,tract_to_msamd_income,number_of_owner_occupied_units,number_of_1_to_4_family_units
7,2,1,1,1,280,3,38300,2,5,1,105,2,1,4672,9.630000114440918,72200,180,1221,1547
7,2,1,3,1,68,3,37964,2,3,1,32,2,1,4025,94.51000213623047,57400,63.189998626708984,436,1621
5,1,1,3,1,29,3,25420,2,5,1,33,2,2,4536,3.75,74700,100.7699966430664,1421,1974
5,1,1,1,1,271,2,37964,2,5,2,118,2,1,1682,97.5,57400,77.72000122070312,207,528
7,1,1,3,1,220,3,38300,2,5,1,58,2,1,6164,0.8899999856948853,72200,115.31999969482422,2032,2541
2,1,1,1,2,66,3,37964,2,2,1,84,2,1,4467,90.98000336,57400,58.38999938964844,753,1792
7,3,1,3,1,170,3,25420,2,5,1,51,2,1,5297,3.809999942779541,74700,127.12000274658203,1767,2017
7,1,1,1,1,112,2,38300,2,5,1,37,2,1,5023,2.3299999237060547,72200,117.7699966430664,1899,2149
7,1,1,3,2,140,3,37964,2,5,2,61,2,1,2450,97.80000305175781,57400,67.41999816894531,544,1294
3,1,1,3,1,130,3,37964,2,5,2,46,2,1,5803,34.029998779296875,57400,120.1500015258789,1499,2463
7,1,1,3,1,170,3,38300,2,5,2,20,2,1,4331,3.4600000381469727,72200,99.88999938964844,1377,1775
3,1,1,1,2,116,2,35084,2,5,1,65,2,1,6267,12.539999961853027,99800,92.16000366210938,1727,2967
9,1,1,3,1,127,3,38300,2,5,1,60,2,1,4331,3.4600000381469727,72200,99.88999938964844,1377,1775
7,1,1,3,1,206,3,25420,2,2,2,32,2,1,5297,3.809999942779541,74700,127.12000274658203,1767,2017
7,2,1,3,1,138,3,35084,2,5,1,65,2,1,6267,12.539999961853027,99800,92.16000366210938,1727,2967
9,1,1,3,1,200,3,25420,2,5,2,63,2,1,6139,5.079999923706055,74700,98.41999816894531,1850,2386
7,3,1,1,1,312,3,25420,2,5,2,184,2,1,6139,5.079999923706055,74700,98.41999816894531,1850,2386
2,2,1,1,1,192,2,37964,2,3,2,47,2,1,2430,84.65000153,57400,82.79000091552734,515,902
7,2,1,3,1,196,3,10900,2,5,1,55,2,1,4936,13.449999809265137,75200,90.59999847,1541,1954
5,1,1,3,1,146,3,37964,2,3,1,59,2,1,6385,90.59999847,57400,101.79000091552734,1595,2475
7,2,1,3,1,254,3,25420,2,5,2,90,2,1,6847,7.949999809265137,74700,136.0399932861328,2457,2761
7,2,1,3,1,171,2,35084,2,5,2,22,2,1,3157,23.62999916,99800,78.54000091552734,1042,3080
7,2,1,3,1,138,3,25420,2,5,2,26,2,1,6847,7.949999809265137,74700,136.0399932861328,2457,2761
7,1,1,3,1,128,3,25420,2,5,2,50,2,1,6847,7.949999809265137,74700,136.0399932861328,2457,2761
7,2,1,3,1,132,3,25420,2,5,1,55,2,1,6847,7.949999809265137,74700,136.0399932861328,2457,2761
5,1,1,3,1,80,3,37964,2,3,1,45,2,1,3908,99.38999938964844,57400,60.470001220703125,540,1387
7,1,1,3,1,167,3,25420,2,5,1,34,2,1,3780,12.170000076293945,74700,92.80000305175781,1271,1686
9,1,1,3,1,57,3,37964,2,3,1,18,2,1,6591,93.45999908447266,57400,71.94999694824219,1201,2839
7,1,1,3,1,156,2,37964,2,5,1,20,2,1,4372,68.94000244140625,57400,93.77999877929688,683,1599
9,1,1,3,1,14,3,38300,2,5,2,12,2,1,5028,2.680000066757202,72200,105.91999816894531,1661,2042
7,1,1,1,1,204,3,29540,2,5,1,78,2,1,4145,16,71100,89.44999694824219,1014,1650
7,1,1,1,1,105,3,25420,2,5,2,26,2,1,3780,12.170000076293945,74700,92.80000305175781,1271,1686
9,1,1,3,1,180,3,37964,2,5,1,135,2,1,4288,4.619999885559082,57400,169.75,1200,1420
5,1,1,3,2,60,3,37964,2,3,1,60,2,2,4270,98.63999938964844,57400,39.880001068115234,565,1663
9,1,1,3,1,51,3,29540,2,5,1,67,2,1,4145,16,71100,89.44999694824219,1014,1650
7,3,1,3,1,275,3,25420,2,5,1,65,2,1,7212,14.75,74700,120.38999938964844,1532,2411
5,1,1,3,1,54,3,38300,2,5,2,62,2,1,2822,2.450000047683716,72200,101.91999816894531,1100,1247
7,2,1,1,1,168,3,25420,2,5,1,61,2,1,2645,28.809999465942383,74700,43.279998779296875,236,597
7,2,1,1,1,152,3,25420,1,5,1,70,2,1,2645,28.809999465942383,74700,43.279998779296875,236,597
9,3,1,1,1,107,3,25420,2,5,1,47,2,1,2079,24.959999084472656,74700,46.22999954223633,213,793
7,2,1,3,1,168,3,37964,2,3,1,42,2,1,8519,59.849998474121094,57400,97.26000213623047,1395,2514
7,3,1,3,1,125,3,35084,1,5,1,35,2,1,2528,3.130000114440918,99800,50.869998931884766,986,2332
7,3,1,3,1,158,3,35084,2,5,1,25,2,1,2528,3.130000114440918,99800,50.869998931884766,986,2332
2,1,1,3,2,105,3,37964,2,3,1,107,2,1,4392,75.70999908447266,57400,149.1999969482422,706,1359
7,2,1,3,1,108,3,38300,2,5,1,32,2,1,4373,4,72200,87.97000122070312,1484,1949
3,3,1,3,1,269,3,35084,2,5,1,42,2,1,1643,15.460000038146973,99800,57.5,570,855
7,1,1,3,1,93,3,25420,2,5,1,67,2,1,2347,22.06999969482422,74700,58.49000168,367,876
9,1,1,3,1,65,3,38300,2,5,2,18,2,1,4373,4,72200,87.97000122070312,1484,1949
7,2,1,3,1,125,2,37964,2,3,2,98,2,1,5147,92.79000091552734,57400,68.41000366210938,1091,1751
7,2,1,3,1,117,2,35084,2,5,1,29,2,1,5552,48.40999984741211,99800,79.05000305175781,1611,3694
7,2,1,3,1,193,2,35084,1,5,1,144,2,1,3398,21.809999465942383,99800,78.19999694824219,1308,4022
7,1,1,3,1,80,3,25420,2,5,1,21,2,1,2347,22.06999969482422,74700,58.49000168,367,876
3,1,1,1,1,147,3,35084,2,5,2,52,2,1,3398,21.809999465942383,99800,78.19999694824219,1308,4022
7,2,1,3,1,148,2,37964,2,5,1,0,2,1,5163,44.20000076293945,57400,119.16000366210938,1046,2347
3,1,1,1,1,60,3,35084,1,5,2,42,2,2,3398,21.809999465942383,99800,78.19999694824219,1308,4022
7,2,1,1,1,75,3,37964,2,3,2,44,2,1,6855,99.69000244140625,57400,96.55999755859375,1850,2528
7,1,1,3,1,170,2,35084,2,5,1,60,2,1,3398,21.809999465942383,99800,78.19999694824219,1308,4022
5,1,1,3,1,84,3,38300,2,5,2,50,2,1,4927,5.239999771118164,72200,98.36000061035156,1211,1621
7,2,1,3,1,120,3,38300,2,5,1,42,2,1,4927,5.239999771118164,72200,98.36000061035156,1211,1621
7,3,1,1,1,143,3,29540,2,3,1,66,2,1,9825,49.90999984741211,71100,85.73999786376953,2119,2940
7,1,1,1,2,269,3,35084,2,5,1,205,2,1,3398,21.809999465942383,99800,78.19999694824219,1308,4022
7,1,1,3,1,294,3,37964,2,3,2,127,2,1,4482,33.400001525878906,57400,254.6699981689453,793,1798
7,1,1,3,1,250,3,37964,2,2,1,0,2,1,5163,44.20000076293945,57400,119.16000366210938,1046,2347
1,1,1,3,1,145,3,38300,2,5,1,66,2,1,5034,2.9000000953674316,72200,82.18000030517578,1644,2179
7,2,1,3,1,146,3,35084,2,5,2,62,2,1,4961,36.95000076293945,99800,73.73999786376953,1353,2808
7,2,1,3,1,57,2,25420,2,5,2,19,2,1,5888,7.96999979,74700,103.26000213623047,1585,2339
9,1,1,3,1,25,3,38300,2,5,1,33,2,2,5034,2.9000000953674316,72200,82.18000030517578,1644,2179
7,1,1,3,1,96,3,35084,2,5,1,30,2,1,4961,36.95000076293945,99800,73.73999786376953,1353,2808
5,1,1,3,1,15,3,37964,1,5,2,18,2,2,4567,99.55999755859375,57400,39.5,446,1689
5,1,1,3,1,22,3,38300,2,5,1,12,2,2,4539,2.890000104904175,72200,134.85000610351562,1484,1596
5,1,1,3,1,72,3,25420,2,5,1,73,2,2,5888,7.96999979,74700,103.26000213623047,1585,2339
7,1,1,3,1,320,3,37964,2,5,1,74,2,1,6807,73.33999633789062,57400,49.15999984741211,1113,2410
5,1,1,3,1,130,3,25420,2,5,2,59,2,1,5888,7.96999979,74700,103.26000213623047,1585,2339
9,1,1,1,1,83,3,37964,2,3,1,27,2,1,4899,65.88999938964844,57400,54.49000168,802,1858
7,4,1,1,1,102,3,38300,2,5,2,41,2,1,4472,3.799999952316284,72200,87.55000305175781,1504,1974
5,1,1,3,1,50,3,37964,2,3,2,37,2,1,2538,100,57400,55.68000030517578,365,1125
3,2,1,1,1,144,3,29540,2,3,1,50,2,1,9825,49.90999984741211,71100,85.73999786376953,2119,2940
7,1,1,3,1,314,3,25420,2,5,1,87,2,1,5456,6.380000114440918,74700,103.95999908447266,1801,2100
7,3,1,1,1,152,2,37964,2,3,1,68,2,1,4715,99.44999694824219,57400,74.11000061035156,1318,2392
9,1,1,1,1,180,2,35084,2,5,1,76,2,1,2295,9.149999618530273,99800,72.59999847,726,1032
7,2,1,3,1,102,3,35084,2,5,1,30,2,1,3335,11.420000076293945,99800,70.26000213623047,1136,2037
7,1,1,3,1,139,2,35084,2,5,2,25,2,1,2295,9.149999618530273,99800,72.59999847,726,1032
9,1,1,3,2,132,3,29540,2,5,1,114,2,1,9825,49.90999984741211,71100,85.73999786376953,2119,2940
2,1,1,3,2,591,3,37964,2,5,2,445,2,1,4533,33.02000045776367,57400,180.72000122070312,1084,1958
7,2,1,3,1,169,3,35084,2,5,2,0,2,1,2310,11.989999771118164,99800,73.51999664,628,927
7,3,1,1,1,285,3,37964,2,5,1,72,2,1,2861,38.59000015258789,57400,228.22999572753906,733,1278
7,2,1,1,1,154,3,29540,2,3,2,61,2,1,9825,49.90999984741211,71100,85.73999786376953,2119,2940
7,1,1,3,1,172,3,37964,2,5,1,60,2,1,4814,15.100000381469727,57400,98.04000091552734,1623,2282
7,3,1,3,1,148,3,25420,2,5,1,12,2,1,7233,5.769999980926514,74700,111.16999816894531,2184,2505
7,1,1,3,1,424,2,25420,2,5,1,168,2,1,7233,5.769999980926514,74700,111.16999816894531,2184,2505
9,1,1,1,1,117,2,35084,2,5,1,61,2,1,3335,11.420000076293945,99800,70.26000213623047,1136,2037
5,1,1,1,1,50,3,25420,2,5,2,25,2,1,7233,5.769999980926514,74700,111.16999816894531,2184,2505
9,1,1,1,1,131,3,29540,2,5,2,82,2,1,3073,41.689998626708984,71100,93.73000336,684,934
7,1,1,3,1,375,2,37964,2,5,1,100,2,1,3540,59.209999084472656,57400,54.709999084472656,543,1181
7,2,1,3,1,86,3,35084,2,5,1,37,2,1,2447,14.300000190734863,99800,62.91999816894531,781,1654
7,1,1,3,2,126,3,37964,2,5,2,0,2,1,2111,79.73000336,57400,66.47000122070312,488,1055
7,1,1,3,2,50,3,16540,2,5,1,50,2,1,4065,8.31000042,63700,86.37000274658203,1236,1576
7,2,1,3,1,160,3,35084,2,5,1,0,2,1,3946,13.529999732971191,99800,71.61000061035156,1175,2391
7,1,1,3,1,94,3,35084,2,5,2,70,2,1,3946,13.529999732971191,99800,71.61000061035156,1175,2391
7,3,1,3,1,221,3,37964,2,3,1,68,2,1,1820,50.04999923706055,57400,145.75,293,363
7,2,1,3,1,140,2,35084,1,5,1,26,2,1,3946,13.529999732971191,99800,71.61000061035156,1175,2391
9,1,1,3,1,100,3,16540,2,5,1,9,2,1,4065,8.31000042,63700,86.37000274658203,1236,1576
9,1,1,3,1,90,3,37964,2,5,2,63,2,1,4699,10,57400,127.79000091552734,1337,1817
5,1,1,3,1,43,3,37964,2,3,2,62,2,1,5909,98.90000153,57400,83.44000244140625,1430,2383
9,1,1,3,1,145,3,25420,2,5,1,39,2,1,6827,8.949999809265137,74700,136.2100067138672,2306,2690
5,1,1,3,1,123,3,25420,2,5,1,67,2,1,6827,8.949999809265137,74700,136.2100067138672,2306,2690
7,1,1,3,2,185,2,35084,2,5,1,124,2,1,2447,14.300000190734863,99800,62.91999816894531,781,1654
7,2,1,1,1,67,2,38300,2,5,1,25,2,1,1923,8.06000042,72200,74.68000030517578,387,828
7,1,1,3,1,228,3,16540,2,5,2,91,2,1,6244,7.159999847412109,63700,114.13999938964844,2293,2512
3,1,1,3,2,124,3,29540,2,5,2,44,2,1,3073,41.689998626708984,71100,93.73000336,684,934
7,1,1,1,1,48,3,38300,2,5,2,10,2,1,1923,8.06000042,72200,74.68000030517578,387,828
3,1,1,1,1,63,3,38300,2,5,1,90,2,1,2267,2.559999942779541,72200,86.95999908447266,691,1168
7,1,1,3,2,80,3,37964,2,5,1,0,2,1,8258,89.01999664,57400,47.97999954223633,1467,2857
3,1,1,3,1,52,3,33874,2,5,2,58,2,2,1986,6.340000152587891,102600,96.30000305175781,694,896
1,1,1,1,1,280,3,33874,2,5,2,90,2,1,1986,6.340000152587891,102600,96.30000305175781,694,896
7,2,1,1,1,115,3,35084,2,5,1,36,2,1,6267,12.539999961853027,99800,92.16000366210938,1727,2967
9,1,1,1,1,59,2,35084,2,5,2,45,2,1,6267,12.539999961853027,99800,92.16000366210938,1727,2967
7,2,1,3,1,186,3,33874,2,5,2,52,2,1,1986,6.340000152587891,102600,96.30000305175781,694,896
9,1,1,3,1,19,3,10900,2,5,1,108,2,2,6386,9.130000114440918,75200,147.9499969482422,2111,2439
2,2,1,1,1,108,3,37964,1,5,2,14,2,1,8258,89.01999664,57400,47.97999954223633,1467,2857
7,1,1,3,1,141,3,35084,2,5,1,124,2,1,6267,12.539999961853027,99800,92.16000366210938,1727,2967
7,3,1,3,1,139,3,16540,2,5,1,58,2,1,6244,7.159999847412109,63700,114.13999938964844,2293,2512
7,2,1,3,1,84,2,37964,1,5,1,50,2,1,8258,89.01999664,57400,47.97999954223633,1467,2857
3,1,1,3,1,375,3,25420,2,2,1,115,2,1,8317,14.010000228881836,74700,108.5999984741211,2741,3344
3,2,1,1,1,193,2,37964,2,5,2,42,2,1,5492,9.81000042,57400,130.41000366210938,1705,1783
7,1,1,3,1,121,2,33874,2,5,2,46,2,1,6657,11.520000457763672,102600,68.05999755859375,2247,2700
7,2,1,1,1,135,3,16540,2,5,1,33,2,1,4188,12.43999958,63700,73.22000122070312,815,1662
5,1,1,3,1,10,3,37964,1,5,1,59,2,2,6800,86.65000153,57400,60.63999938964844,1227,2608
7,2,1,3,1,254,3,37964,2,5,2,0,2,1,5937,7.119999885559082,57400,138.35000610351562,1693,2547
7,3,1,3,1,193,3,37964,2,3,1,60,2,1,5147,92.79000091552734,57400,68.41000366210938,1091,1751
9,1,1,1,1,1100,2,37964,2,5,2,312,2,1,2861,38.59000015258789,57400,228.22999572753906,733,1278
7,1,1,3,1,63,3,37964,1,5,2,11,2,1,2921,99.04000091552734,57400,60,329,801
7,1,1,1,1,237,2,25420,2,5,1,99,2,1,8317,14.010000228881836,74700,108.5999984741211,2741,3344
7,1,1,3,1,76,2,35084,2,5,1,83,2,1,6267,12.539999961853027,99800,92.16000366210938,1727,2967
7,1,1,3,1,200,3,25420,2,5,1,156,2,1,8317,14.010000228881836,74700,108.5999984741211,2741,3344
3,1,1,1,1,180,3,33874,2,5,1,106,2,1,7520,6.539999961853027,102600,91.06999969482422,2504,2810
7,1,1,3,1,78,2,33874,2,5,1,52,2,1,7520,6.539999961853027,102600,91.06999969482422,2504,2810
9,1,1,3,1,112,3,16540,2,5,1,61,2,1,4188,12.43999958,63700,73.22000122070312,815,1662
7,2,1,1,1,142,2,37964,2,3,1,44,2,1,4949,95.80000305175781,57400,87.66000366210938,691,1211
7,1,1,3,1,124,2,37964,2,5,2,45,2,1,3767,39.709999084472656,57400,179.72999572753906,1262,1510
7,4,1,1,1,120,2,16540,2,5,1,32,2,1,4188,12.43999958,63700,73.22000122070312,815,1662
7,1,1,3,1,131,3,37964,2,3,1,60,2,1,6855,99.69000244140625,57400,96.55999755859375,1850,2528
5,1,1,1,1,93,3,37964,2,3,2,110,2,1,4270,99.31999969482422,57400,98.97000122070312,1216,1665
9,1,1,3,2,139,3,29540,2,5,2,54,2,1,4629,18.43000030517578,71100,109.37999725341797,1434,1696
3,1,1,1,1,151,3,16540,2,5,1,31,2,1,3559,9.970000267028809,63700,76.29000091552734,862,1494
7,1,1,1,1,337,2,25420,2,2,1,86,2,1,8317,14.010000228881836,74700,108.5999984741211,2741,3344
5,1,1,3,1,292,3,37964,2,5,2,66,2,1,4482,33.400001525878906,57400,254.6699981689453,793,1798
7,2,1,1,1,168,3,33874,2,5,2,59,2,1,7520,6.539999961853027,102600,91.06999969482422,2504,2810
3,1,1,1,2,89,2,16540,2,5,1,129,2,1,3559,9.970000267028809,63700,76.29000091552734,862,1494
9,3,1,3,1,324,3,25420,2,5,1,0,2,1,5952,2.619999885559082,74700,124.1500015258789,2140,2385
7,3,1,3,1,305,2,35084,2,5,1,78,2,1,3157,23.62999916,99800,78.54000091552734,1042,3080
7,2,1,3,1,190,3,25420,2,5,1,80,2,1,5952,2.619999885559082,74700,124.1500015258789,2140,2385
7,4,1,1,1,138,3,16540,2,5,1,54,2,1,4069,0.8799999952316284,63700,101.16999816894531,1173,1604
7,2,1,3,1,203,3,25420,2,5,1,47,2,1,5952,2.619999885559082,74700,124.1500015258789,2140,2385
9,1,1,3,1,75,3,29540,2,5,2,85,2,1,6322,16.739999771118164,71100,82.41000366210938,1398,1998
7,1,1,3,1,132,3,37964,2,3,1,44,2,1,3959,91.94000244140625,57400,24.549999237060547,547,1767
7,1,1,3,1,121,3,33874,2,5,2,121,2,1,7708,12.510000228881836,102600,81.73000336,2452,2752
7,1,1,3,1,127,3,37964,2,3,2,93,2,1,5537,98.76999664,57400,76.30999755859375,1614,2169
7,2,1,1,1,152,2,33874,2,5,2,38,2,1,7708,12.510000228881836,102600,81.73000336,2452,2752
7,1,1,3,1,132,3,37964,2,5,1,100,2,1,5163,44.20000076293945,57400,119.16000366210938,1046,2347
9,3,1,3,1,261,3,16540,2,5,1,33,2,1,7391,6.360000133514404,63700,100,1843,2762
7,1,1,3,2,167,3,35084,2,5,1,153,2,1,2528,3.130000114440918,99800,50.869998931884766,986,2332
7,1,1,1,2,417,3,37964,2,4,1,88,2,1,7074,23.440000534057617,57400,130.72999572753906,1933,2365
9,2,1,1,1,391,3,37964,2,2,2,115,2,1,3546,60.54999923706055,57400,71.12000274658203,249,834
9,1,1,1,1,91,3,33874,2,5,1,91,2,1,7708,12.510000228881836,102600,81.73000336,2452,2752
5,1,1,1,1,49,3,37964,2,3,2,69,2,1,4815,99,57400,49.91999816894531,1056,2086
7,3,1,3,1,206,3,16540,2,5,1,37,2,1,6852,5.239999771118164,63700,118.2699966430664,2128,2486
7,2,1,3,1,85,2,37964,2,2,2,0,2,1,2216,34.29999923706055,57400,88.33000183105469,511,941
7,3,1,3,1,200,3,35084,2,5,1,122,2,1,2528,3.130000114440918,99800,50.869998931884766,986,2332
7,2,1,3,1,130,3,16540,2,5,2,42,2,1,4031,10.59000015258789,63700,102.54000091552734,949,1692
7,1,1,3,1,175,3,35084,1,5,1,70,2,1,1643,15.460000038146973,99800,57.5,570,855
2,1,1,3,2,187,3,16540,2,5,1,189,2,1,4031,10.59000015258789,63700,102.54000091552734,949,1692
1,1,1,3,1,130,3,25420,2,5,2,40,2,1,3695,4.28000021,74700,145.52000427246094,1298,1419
7,1,1,3,1,80,3,35084,2,5,1,44,2,1,1643,15.460000038146973,99800,57.5,570,855
9,1,1,3,1,85,3,37964,2,3,1,54,2,1,3202,97.27999877929688,57400,47.540000915527344,710,1314
7,2,1,3,1,151,3,37964,2,5,1,28,2,1,6246,24.37000084,57400,141.08999633789062,1964,2246
9,1,1,1,2,100,3,37964,2,3,2,37,2,1,6121,79.01000213623047,57400,58.349998474121094,1150,2664
3,1,1,3,1,322,3,33874,2,5,1,43,2,1,7201,19.37000084,102600,107.13999938964844,1933,2449
3,1,1,3,1,220,3,35084,2,5,1,50,2,1,3398,21.809999465942383,99800,78.19999694824219,1308,4022
9,1,1,3,1,151,3,16540,2,5,1,62,2,1,8389,8.960000038146973,63700,120.58000183105469,2351,2974
7,1,1,3,1,137,2,37964,2,5,2,64,2,1,5308,5.559999942779541,57400,90.84999847,1553,2295
9,1,1,3,1,219,3,33874,2,5,1,95,2,1,7201,19.37000084,102600,107.13999938964844,1933,2449
5,1,1,3,1,108,3,37964,2,3,1,54,2,1,2912,100,57400,57.959999084472656,627,1376
7,1,1,3,1,200,2,33874,2,5,1,65,2,1,7201,19.37000084,102600,107.13999938964844,1933,2449
9,1,1,3,1,140,3,16540,2,5,1,29,2,1,8389,8.960000038146973,63700,120.58000183105469,2351,2974
7,1,1,3,1,284,3,16540,1,5,1,150,2,1,8389,8.960000038146973,63700,120.58000183105469,2351,2974
7,2,1,3,1,129,3,37964,2,3,2,0,2,1,2430,84.65000153,57400,82.79000091552734,515,902
7,1,1,3,1,148,3,16540,2,5,2,86,2,1,8389,8.960000038146973,63700,120.58000183105469,2351,2974
5,1,1,3,1,203,3,37964,2,5,2,29,2,1,5233,22.989999771118164,57400,64.52999877929688,756,1696
9,1,1,3,1,57,3,37964,2,5,2,45,2,1,5854,39.38999938964844,57400,85.15000153,1460,2170
1,1,1,3,1,50,3,29540,2,5,1,39,2,2,8026,11.350000381469727,71100,95.13999938964844,2110,2599
7,1,1,3,2,423,2,37964,2,5,1,178,2,1,4167,15.649999618530273,57400,334.1000061035156,1107,1525
7,1,1,3,2,153,3,35084,2,5,1,55,2,1,2295,9.149999618530273,99800,72.59999847,726,1032
7,1,1,3,1,120,2,33874,2,5,1,60,2,1,7201,19.37000084,102600,107.13999938964844,1933,2449
7,3,1,3,1,165,2,25420,2,5,1,34,2,1,8103,9.909999847,74700,112.83999633789062,2317,2717
9,1,1,3,2,70,2,37964,1,5,1,98,2,1,7224,26.790000915527344,57400,74.79000091552734,1585,2784
7,1,1,1,1,94,3,29540,2,5,2,43,2,1,7123,6.179999828338623,71100,102.11000061035156,1436,2002
7,1,1,3,1,75,3,25420,2,5,2,60,2,1,8103,9.909999847,74700,112.83999633789062,2317,2717
7,3,1,3,1,228,2,16540,2,5,1,89,2,1,8389,8.960000038146973,63700,120.58000183105469,2351,2974
5,1,1,1,1,20,3,37964,2,3,2,99,2,2,6528,91.18000030517578,57400,104.19000244140625,1556,2250
7,1,1,3,1,260,3,29540,2,5,2,59,2,1,5408,16.860000610351562,71100,82.20999908447266,1288,2073
7,2,1,3,1,167,3,16540,2,5,2,37,2,1,8389,8.960000038146973,63700,120.58000183105469,2351,2974
3,1,1,1,1,123,3,37964,1,5,2,33,2,1,6047,43.40999984741211,57400,81.76000213623047,1178,2327
7,2,1,3,1,46,3,16540,2,5,2,20,2,1,8389,8.960000038146973,63700,120.58000183105469,2351,2974
7,1,1,1,2,188,3,16540,2,2,2,72,2,1,8389,8.960000038146973,63700,120.58000183105469,2351,2974
7,1,1,3,1,203,2,37964,2,5,1,160,2,1,3800,28.62999916,57400,195.10000610351562,734,1295
5,1,1,3,1,60,3,37964,2,3,2,16,2,2,6896,99.97000122070312,57400,70.62000274658203,1820,3042
5,1,1,3,1,96,3,37964,2,5,1,92,2,1,6652,36,57400,95.23999786376953,1886,2613
7,1,1,1,1,33,3,25420,2,5,2,17,2,1,4700,12.170000076293945,74700,84.5,1002,1758
7,1,1,3,1,133,2,16540,2,5,1,58,2,1,6472,2.6700000762939453,63700,105.2300033569336,1938,2662
7,2,1,3,1,112,3,25420,2,5,2,27,2,1,4700,12.170000076293945,74700,84.5,1002,1758
7,3,1,3,1,388,2,16540,2,5,2,50,2,1,6472,2.6700000762939453,63700,105.2300033569336,1938,2662
7,1,1,1,2,62,3,37964,2,2,2,37,2,1,3997,88.41999816894531,57400,76.91999816894531,1062,1589
7,1,1,1,1,181,3,16540,2,5,1,40,2,1,6472,2.6700000762939453,63700,105.2300033569336,1938,2662
7,2,1,1,1,104,3,25420,2,5,1,39,2,1,4700,12.170000076293945,74700,84.5,1002,1758
5,1,1,3,1,23,3,37964,2,3,2,45,2,2,5081,87.20999908447266,57400,72.37999725341797,1059,1755
7,1,1,3,1,68,3,37964,2,5,1,90,2,1,5371,19.200000762939453,57400,129.17999267578125,1546,1830
7,1,1,3,1,111,3,25420,2,5,1,71,2,1,4912,19.87000084,74700,100.76000213623047,1410,1903
5,1,1,3,1,63,3,37964,2,3,1,43,2,1,7096,97.20999908447266,57400,38.959999084472656,1044,2299
9,1,1,1,1,120,3,16540,2,5,2,39,2,1,6472,2.6700000762939453,63700,105.2300033569336,1938,2662
5,1,1,1,1,80,3,25420,2,2,1,48,2,1,4912,19.87000084,74700,100.76000213623047,1410,1903
2,1,1,3,1,145,3,37964,2,3,1,38,2,1,4899,65.88999938964844,57400,54.49000168,802,1858
7,2,1,3,1,195,2,16540,2,5,2,24,2,1,6472,2.6700000762939453,63700,105.2300033569336,1938,2662
7,3,1,3,1,41,3,37964,2,3,1,37,2,1,2774,94.30000305175781,57400,60.13999938964844,550,1136
3,1,1,3,1,45,3,16540,2,5,2,32,2,1,6472,2.6700000762939453,63700,105.2300033569336,1938,2662
7,1,1,3,1,49,2,37964,2,3,1,80,2,1,4836,97.83000183105469,57400,82.93000030517578,917,1844
7,2,1,3,1,173,3,37964,2,5,1,100,2,1,3483,31.700000762939453,57400,92.55999755859375,761,1048
3,1,1,1,1,300,3,33874,2,5,2,16,2,1,1857,7,102600,64.87999725341797,453,635
7,2,1,3,1,92,3,37964,2,3,1,36,2,1,6385,90.59999847,57400,101.79000091552734,1595,2475
3,1,1,1,1,170,3,29540,2,5,1,39,2,1,7350,4.260000228881836,71100,116.4800033569336,2080,2426
7,1,1,1,1,300,3,25420,2,3,2,85,2,1,4912,19.87000084,74700,100.76000213623047,1410,1903
7,2,1,3,1,265,3,37964,2,5,1,104,2,1,5440,19.850000381469727,57400,179.47999572753906,1478,1604
1,1,1,1,2,600,3,29540,2,5,1,216,2,1,7350,4.260000228881836,71100,116.4800033569336,2080,2426
7,2,1,3,1,153,3,16540,2,5,2,48,2,1,5864,3.7899999618530273,63700,87.79000091552734,1546,2413
7,1,1,3,1,175,3,37964,2,5,2,57,2,1,3945,71.83999633789062,57400,82.94999694824219,971,1532
7,1,1,3,2,171,2,37964,2,3,2,200,2,1,1883,61.290000915527344,57400,115.83000183105469,281,445
7,1,1,3,2,70,3,37964,2,5,1,26,2,1,6363,38.880001068115234,57400,79.33000183105469,1602,2723
7,1,1,1,1,131,3,37964,2,2,2,36,2,1,6503,27.90999984741211,57400,100.79000091552734,1554,2322
9,3,1,3,1,170,3,33874,2,5,1,51,2,1,5892,6.590000152587891,102600,73.76000213623047,1747,2045
7,1,1,3,1,138,3,33874,2,5,2,34,2,1,5892,6.590000152587891,102600,73.76000213623047,1747,2045
5,1,1,3,1,15,3,37964,2,3,2,22,2,2,6569,99.08999633789062,57400,53.27000045776367,1241,2653
7,3,1,1,1,239,2,25420,2,5,1,66,2,1,6436,7.269999980926514,74700,188.16000366210938,2214,2402
7,1,1,3,1,225,3,33874,2,5,2,97,2,1,5892,6.590000152587891,102600,73.76000213623047,1747,2045
5,1,1,3,1,20,3,37964,2,3,1,60,2,1,3264,94.48999786376953,57400,54.25,577,1727
7,3,1,3,1,204,3,37964,2,3,1,0,2,1,5371,19.200000762939453,57400,129.17999267578125,1546,1830
3,1,1,1,1,177,2,37964,2,2,1,29,2,1,4564,33.849998474121094,57400,108.56999969482422,1400,1860
9,3,1,1,1,187,3,29540,2,5,1,122,2,1,4781,7.78000021,71100,98.38999938964844,1326,1648
7,1,1,1,1,252,2,25420,2,5,1,51,2,1,6436,7.269999980926514,74700,188.16000366210938,2214,2402
